DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),month,day,hour,minute,GloblRad_daily,GloblRad_hourly,dbm,仰角
2024-02-29 09:20:00,11.0,0.0,1015.05,23.14,70.11,6825.09,14.63,2,29,9,20,11.8,0.6,-5.0,42.63
2024-02-29 09:30:00,11.0,0.0,1014.94,23.55,68.94,7873.17,19.89,2,29,9,30,11.8,0.6,-5.0,44.36
2024-02-29 09:40:00,11.0,0.0,1014.81,23.41,68.91,7147.0,16.1,2,29,9,40,11.8,0.6,-5.0,45.99
2024-02-29 09:50:00,11.0,0.0,1014.71,23.38,70.3,11959.92,44.52,2,29,9,50,11.8,0.6,10.6,47.53
2024-02-29 10:00:00,11.0,0.0,1014.55,24.41,66.9,14675.52,65.13,2,29,10,0,11.8,0.9,10.3,48.97
2024-02-29 10:10:00,11.0,0.0,1014.24,25.1,62.99,11115.75,39.12,2,29,10,10,11.8,0.9,-5.0,50.32
2024-02-29 10:20:00,11.0,0.0,1014.24,25.28,62.21,11454.75,41.93,2,29,10,20,11.8,0.9,-5.0,51.56
2024-02-29 10:30:00,11.0,0.0,1014.13,25.88,58.8,22223.25,141.7,2,29,10,30,11.8,0.9,-5.0,52.7
2024-02-29 10:40:00,11.0,0.08,1013.91,27.12,54.63,20394.17,141.57,2,29,10,40,11.8,0.9,-5.0,53.73
2024-02-29 10:50:00,11.0,0.0,1013.71,26.75,56.89,12255.5,64.88,2,29,10,50,11.8,0.9,-5.0,54.66
2024-02-29 11:00:00,11.0,0.0,1013.49,26.1,57.96,5865.17,16.01,2,29,11,0,11.8,1.6,-5.0,55.47
2024-02-29 11:10:00,11.0,0.0,1013.33,25.84,57.4,8411.75,28.76,2,29,11,10,11.8,1.6,-5.0,56.18
2024-02-29 11:20:00,11.0,0.04,1013.14,26.09,56.2,13722.92,59.5,2,29,11,20,11.8,1.6,-5.0,56.77
2024-02-29 11:30:00,11.0,0.17,1012.97,26.7,54.98,14560.16,66.84,2,29,11,30,11.8,1.6,-5.0,57.24
2024-02-29 11:40:00,11.0,0.45,1012.77,27.52,51.08,14280.42,71.96,2,29,11,40,11.8,1.6,-5.0,57.61
2024-02-29 11:50:00,11.0,0.26,1012.61,27.76,50.87,10695.08,43.61,2,29,11,50,11.8,1.6,-5.0,57.85
2024-02-29 12:00:00,11.0,0.16,1012.45,27.78,51.06,11627.08,43.94,2,29,12,0,11.8,2.4,-5.0,57.98
2024-02-29 12:10:00,11.0,0.22,1012.27,27.95,51.05,12890.58,52.75,2,29,12,10,11.8,2.4,-5.0,57.99
2024-02-29 12:20:00,11.0,0.72,1012.1,28.08,50.04,11979.08,47.33,2,29,12,20,11.8,2.4,-5.0,57.89
2024-02-29 12:30:00,11.0,0.59,1011.94,28.25,50.58,10387.92,36.69,2,29,12,30,11.8,2.4,-5.0,57.66
2024-02-29 12:40:00,11.0,0.22,1011.77,28.09,52.15,10693.58,36.46,2,29,12,40,11.8,2.4,-5.0,57.33
2024-02-29 12:50:00,11.0,0.14,1011.6,28.28,51.87,10036.67,31.52,2,29,12,50,11.8,2.4,-5.0,56.87
2024-02-29 13:00:00,11.0,0.15,1011.4,28.49,50.98,9203.08,30.34,2,29,13,0,11.8,2.6,-5.0,56.31
2024-02-29 13:10:00,11.0,0.2,1011.23,28.02,52.66,7164.17,19.16,2,29,13,10,11.8,2.6,-5.0,55.62
2024-02-29 13:20:00,11.0,0.44,1011.08,27.57,54.18,6433.5,15.04,2,29,13,20,11.8,2.6,-5.0,54.83
2024-02-29 13:30:00,11.0,0.78,1010.94,26.76,57.41,6963.75,16.48,2,29,13,30,11.8,2.6,-5.0,53.93
2024-02-29 13:40:00,11.0,1.08,1010.92,26.37,58.72,7016.67,16.68,2,29,13,40,11.8,2.6,-5.0,52.91
2024-02-29 13:50:00,11.0,0.92,1010.82,26.23,60.76,5023.58,9.0,2,29,13,50,11.8,2.6,-5.0,51.8
2024-02-29 14:00:00,11.0,1.32,1010.85,25.76,61.36,4030.75,5.68,2,29,14,0,11.8,2.4,-5.0,50.57
2024-02-29 14:10:00,11.0,1.23,1010.9,25.26,62.24,2959.92,3.54,2,29,14,10,11.8,2.4,-5.0,49.25
2024-02-29 14:20:00,11.0,1.62,1010.9,25.06,62.96,5199.92,8.94,2,29,14,20,11.8,2.4,-5.0,47.82
2024-02-29 14:30:00,11.0,1.58,1010.89,25.17,65.72,5315.67,9.81,2,29,14,30,11.8,2.4,-5.0,46.3
2024-02-29 14:40:00,11.0,2.61,1011.01,24.77,68.41,5040.67,9.04,2,29,14,40,11.8,2.4,-5.0,44.69
2024-02-29 14:50:00,11.0,2.34,1011.11,24.65,69.09,4547.67,7.25,2,29,14,50,11.8,2.4,-5.0,42.99
2024-02-29 15:00:00,11.0,2.58,1011.25,23.98,71.4,3241.0,3.53,2,29,15,0,11.8,0.9,-5.0,41.2
2024-02-29 15:10:00,11.0,2.25,1011.32,23.77,72.68,2485.25,2.29,2,29,15,10,11.8,0.9,-5.0,39.32
2024-02-29 15:20:00,11.0,1.82,1011.37,23.88,72.32,2998.16,3.1,2,29,15,20,11.8,0.9,-5.0,37.37
2024-02-29 15:30:00,11.0,1.49,1011.44,23.74,72.4,1341.33,0.68,2,29,15,30,11.8,0.9,-5.0,35.34
2024-02-29 15:40:00,11.0,1.26,1011.46,23.43,72.13,1019.67,0.39,2,29,15,40,11.8,0.9,-5.0,33.24
2024-02-29 15:50:00,11.0,1.39,1011.52,23.21,72.09,618.67,0.15,2,29,15,50,11.8,0.9,-5.0,31.08
2024-02-29 16:00:00,11.0,1.31,1011.62,23.14,72.09,803.33,0.25,2,29,16,0,11.8,0.2,-5.0,28.85
2024-02-29 16:10:00,11.0,0.94,1011.69,22.76,75.14,864.42,0.3,2,29,16,10,11.8,0.2,-5.0,26.56
2024-02-29 16:20:00,11.0,0.87,1011.76,22.75,76.51,544.08,0.13,2,29,16,20,11.8,0.2,-5.0,24.22
2024-02-29 16:30:00,11.0,0.64,1011.77,22.89,77.14,696.75,0.21,2,29,16,30,11.8,0.2,-5.0,21.83
2024-02-29 16:40:00,11.0,0.72,1011.85,22.94,77.03,910.0,0.35,2,29,16,40,11.8,0.2,-5.0,19.4
2024-02-29 16:50:00,11.0,0.74,1011.87,22.89,75.85,657.17,0.18,2,29,16,50,11.8,0.2,-5.0,16.93
2024-02-29 17:00:00,11.0,0.62,1011.95,22.85,76.0,352.83,0.06,2,29,17,0,11.8,0.0,-5.0,14.42
2024-02-29 17:10:00,11.0,0.53,1011.99,22.68,77.32,293.83,0.04,2,29,17,10,11.8,0.0,-5.0,11.89
2024-02-29 17:20:00,11.0,0.77,1012.08,22.61,78.11,209.08,0.02,2,29,17,20,11.8,0.0,-5.0,9.33
2024-02-29 17:30:00,11.0,0.7,1012.19,22.52,78.78,132.75,0.01,2,29,17,30,11.8,0.0,-5.0,6.75
2024-02-29 17:40:00,11.0,0.63,1012.26,22.51,79.05,71.83,0.0,2,29,17,40,11.8,0.0,-5.0,4.16
2024-02-29 17:50:00,11.0,0.6,1012.35,22.48,79.33,40.66,0.0,2,29,17,50,11.8,0.0,-5.0,1.56
2024-02-29 18:00:00,11.0,0.96,1012.38,22.38,80.34,20.0,0.0,2,29,18,0,11.8,0.0,-5.0,0.0
2024-03-01 06:00:00,11.0,1.05,1017.36,14.4,93.37,20.83,0.0,3,1,6,0,3.2,0.0,6.0,0.0
2024-03-01 06:10:00,11.0,0.9,1017.58,14.46,93.64,32.67,0.0,3,1,6,10,3.2,0.0,-5.0,0.0
2024-03-01 06:20:00,11.0,0.47,1017.78,14.45,93.6,85.33,0.01,3,1,6,20,3.2,0.0,-5.0,1.06
2024-03-01 06:30:00,11.0,1.63,1017.82,14.35,93.07,171.67,0.03,3,1,6,30,3.2,0.0,-5.0,3.7
2024-03-01 06:40:00,11.0,1.21,1018.06,14.27,93.24,285.08,0.07,3,1,6,40,3.2,0.0,-5.0,6.34
2024-03-01 06:50:00,11.0,0.93,1018.24,14.29,93.37,321.0,0.1,3,1,6,50,3.2,0.0,-5.0,8.97
2024-03-01 07:00:00,11.0,0.68,1018.35,14.28,93.38,258.75,0.06,3,1,7,0,3.2,0.0,-5.0,11.58
2024-03-01 07:10:00,11.0,0.77,1018.4,14.15,93.1,444.67,0.15,3,1,7,10,3.2,0.0,-5.0,14.16
2024-03-01 07:20:00,11.0,0.42,1018.57,14.2,93.16,491.58,0.19,3,1,7,20,3.2,0.0,-5.0,16.71
2024-03-01 07:30:00,11.0,0.37,1018.63,14.29,93.37,577.33,0.23,3,1,7,30,3.2,0.0,-5.0,19.24
2024-03-01 07:40:00,11.0,0.15,1018.68,14.47,93.62,770.0,0.29,3,1,7,40,3.2,0.0,-5.0,21.72
2024-03-01 07:50:00,11.0,0.0,1018.69,14.81,93.66,1227.42,0.63,3,1,7,50,3.2,0.0,-5.0,24.16
2024-03-01 08:00:00,11.0,0.0,1018.77,15.11,93.5,1278.33,0.7,3,1,8,0,3.2,0.0,-5.0,26.55
2024-03-01 08:10:00,11.0,0.0,1018.8,15.25,93.41,1746.17,1.15,3,1,8,10,3.2,0.0,-5.0,28.89
2024-03-01 08:20:00,11.0,0.03,1018.82,15.29,93.43,1266.66,0.88,3,1,8,20,3.2,0.0,-5.0,31.17
2024-03-01 08:30:00,11.0,0.04,1018.92,15.38,93.39,1591.33,1.34,3,1,8,30,3.2,0.0,-5.0,33.38
2024-03-01 08:40:00,11.0,0.05,1018.94,15.47,93.57,1378.08,0.95,3,1,8,40,3.2,0.0,-5.0,35.53
2024-03-01 08:50:00,11.0,0.0,1018.92,15.25,93.42,1657.42,1.5,3,1,8,50,3.2,0.0,-5.0,37.61
2024-03-01 09:00:00,11.0,0.0,1018.92,15.58,93.15,2055.92,2.17,3,1,9,0,3.2,0.2,-5.0,39.61
2024-03-01 09:10:00,11.0,0.09,1018.91,15.61,93.0,2191.25,2.34,3,1,9,10,3.2,0.2,-5.0,41.53
2024-03-01 09:20:00,11.0,0.0,1018.91,15.85,92.72,2857.08,3.69,3,1,9,20,3.2,0.2,-5.0,43.37
2024-03-01 09:30:00,11.0,0.02,1018.97,16.06,92.56,3110.42,4.08,3,1,9,30,3.2,0.2,-5.0,45.12
2024-03-01 09:40:00,11.0,0.74,1018.94,15.81,92.51,3606.16,4.74,3,1,9,40,3.2,0.2,-5.0,46.78
2024-03-01 09:50:00,11.0,0.86,1018.75,15.6,92.78,3321.17,3.77,3,1,9,50,3.2,0.2,-5.0,48.35
2024-03-01 10:00:00,11.0,0.51,1018.65,15.73,92.88,3683.25,4.81,3,1,10,0,3.2,0.4,-5.0,49.82
2024-03-01 10:10:00,11.0,0.33,1018.58,15.88,92.68,3858.0,5.23,3,1,10,10,3.2,0.4,-5.0,51.18
2024-03-01 10:20:00,11.0,0.55,1018.52,15.87,92.58,3865.42,5.34,3,1,10,20,3.2,0.4,-5.0,52.45
2024-03-01 10:30:00,11.0,0.36,1018.48,15.86,92.62,4473.08,6.96,3,1,10,30,3.2,0.4,-5.0,53.61
2024-03-01 10:40:00,11.0,0.22,1018.36,15.82,91.95,5254.75,9.46,3,1,10,40,3.2,0.4,-5.0,54.66
2024-03-01 10:50:00,11.0,0.69,1018.26,15.54,91.39,5180.92,9.27,3,1,10,50,3.2,0.4,-5.0,55.6
2024-03-01 11:00:00,11.0,0.54,1018.12,15.7,91.51,4320.67,6.74,3,1,11,0,3.2,0.6,-5.0,56.43
2024-03-01 11:10:00,11.0,0.83,1017.9,15.51,88.22,5232.33,9.54,3,1,11,10,3.2,0.6,-5.0,57.15
2024-03-01 11:20:00,11.0,0.5,1017.84,15.61,88.92,5009.75,8.79,3,1,11,20,3.2,0.6,-5.0,57.75
2024-03-01 11:30:00,11.0,0.78,1017.83,15.75,87.92,4846.92,7.83,3,1,11,30,3.2,0.6,-5.0,58.23
2024-03-01 11:40:00,11.0,0.65,1017.74,15.68,87.6,4236.0,6.31,3,1,11,40,3.2,0.6,-5.0,58.6
2024-03-01 11:50:00,11.0,0.11,1017.47,16.13,89.63,5162.83,9.02,3,1,11,50,3.2,0.6,-5.0,58.85
2024-03-01 12:00:00,11.0,0.33,1017.37,16.19,88.84,3550.83,4.52,3,1,12,0,3.2,0.7,-5.0,58.98
2024-03-01 12:10:00,11.0,0.03,1017.27,16.22,91.04,2982.17,2.99,3,1,12,10,3.2,0.7,-5.0,58.99
2024-03-01 12:20:00,11.0,0.1,1017.19,16.11,90.49,2801.33,2.51,3,1,12,20,3.2,0.7,-5.0,58.88
2024-03-01 12:30:00,11.0,0.69,1017.09,15.68,87.82,2487.33,2.05,3,1,12,30,3.2,0.7,-5.0,58.66
2024-03-01 12:40:00,11.0,0.51,1016.86,15.76,88.26,3183.33,3.31,3,1,12,40,3.2,0.7,-5.0,58.31
2024-03-01 12:50:00,11.0,0.59,1016.76,15.81,87.31,2951.0,2.84,3,1,12,50,3.2,0.7,-5.0,57.85
2024-03-01 13:00:00,11.0,0.56,1016.72,15.9,87.59,2937.08,2.86,3,1,13,0,3.2,0.4,-5.0,57.28
2024-03-01 13:10:00,11.0,0.57,1016.58,15.83,86.82,3484.83,3.85,3,1,13,10,3.2,0.4,-5.0,56.58
2024-03-01 13:20:00,11.0,0.49,1016.45,15.9,88.5,3514.67,3.91,3,1,13,20,3.2,0.4,-5.0,55.78
2024-03-01 13:30:00,11.0,0.08,1016.27,16.2,88.21,3509.17,4.01,3,1,13,30,3.2,0.4,-5.0,54.86
2024-03-01 13:40:00,11.0,0.12,1016.17,16.31,87.32,3429.17,3.84,3,1,13,40,3.2,0.4,-5.0,53.83
2024-03-01 13:50:00,11.0,0.31,1016.16,16.45,86.79,3138.67,3.19,3,1,13,50,3.2,0.4,-5.0,52.69
2024-03-01 14:00:00,11.0,0.12,1016.15,16.37,87.23,2786.83,2.51,3,1,14,0,3.2,0.4,-5.0,51.44
2024-03-01 14:10:00,11.0,0.03,1016.08,16.57,87.96,2889.83,2.72,3,1,14,10,3.2,0.4,-5.0,50.1
2024-03-01 14:20:00,11.0,0.38,1016.04,16.65,87.45,2271.0,1.67,3,1,14,20,3.2,0.4,-5.0,48.65
2024-03-01 14:30:00,11.0,0.16,1015.94,16.56,87.49,1990.42,1.3,3,1,14,30,3.2,0.4,-5.0,47.1
2024-03-01 14:40:00,11.0,0.29,1015.93,16.69,87.17,2718.42,2.48,3,1,14,40,3.2,0.4,-5.0,45.46
2024-03-01 14:50:00,11.0,0.16,1015.99,16.69,86.45,2257.5,1.71,3,1,14,50,3.2,0.4,-5.0,43.73
2024-03-01 15:00:00,11.0,0.69,1015.97,16.54,85.9,1825.08,1.18,3,1,15,0,3.2,0.3,-5.0,41.91
2024-03-01 15:10:00,11.0,0.43,1016.04,16.49,86.6,1728.33,1.06,3,1,15,10,3.2,0.3,-5.0,40.0
2024-03-01 15:20:00,11.0,0.84,1015.92,16.51,85.37,2230.75,1.58,3,1,15,20,3.2,0.3,-5.0,38.01
2024-03-01 15:30:00,11.0,0.84,1015.99,16.27,85.76,1378.33,0.66,3,1,15,30,3.2,0.3,-5.0,35.95
