DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),month,day,hour,minute,GloblRad_daily,GloblRad_hourly,dbm,仰角
2024-02-15 17:50:00,14.0,0.3,1012.11,24.0,65.53,97.75,0.0,2,15,17,50,16.1,0.3,-5.0,0.0
2024-02-15 18:00:00,14.0,0.0,1012.21,24.08,65.78,28.34,0.0,2,15,18,0,16.1,0.0,-5.0,0.0
2024-02-16 06:10:00,14.0,0.17,1015.07,18.53,92.43,24.17,0.0,2,16,6,10,4.6,0.0,-5.0,0.0
2024-02-16 06:20:00,14.0,0.1,1015.24,18.55,92.87,57.42,0.0,2,16,6,20,4.6,0.0,-5.0,0.0
2024-02-16 06:30:00,14.0,0.69,1015.38,18.53,92.15,193.17,0.01,2,16,6,30,4.6,0.0,-5.0,0.75
2024-02-16 06:40:00,14.0,0.37,1015.47,18.55,92.26,374.92,0.04,2,16,6,40,4.6,0.0,-5.0,3.23
2024-02-16 06:50:00,14.0,0.87,1015.6,18.41,91.85,649.67,0.14,2,16,6,50,4.6,0.0,-5.0,5.71
2024-02-16 07:00:00,14.0,0.6,1015.7,18.5,91.53,873.42,0.27,2,16,7,0,4.6,0.0,-5.0,8.18
2024-02-16 07:10:00,14.0,0.88,1015.82,18.53,91.59,1251.58,0.58,2,16,7,10,4.6,0.0,-5.0,10.63
2024-02-16 07:20:00,14.0,0.87,1015.98,18.61,90.98,1759.0,1.1,2,16,7,20,4.6,0.0,-5.0,13.05
2024-02-16 07:30:00,14.0,0.66,1016.03,18.74,90.66,2688.08,2.9,2,16,7,30,4.6,0.0,-5.0,15.45
2024-02-16 07:40:00,14.0,0.7,1016.14,18.87,90.48,3068.0,3.76,2,16,7,40,4.6,0.0,-5.0,17.82
2024-02-16 07:50:00,14.0,0.59,1016.24,19.02,90.09,3720.25,5.27,2,16,7,50,4.6,0.0,-5.0,20.15
2024-02-16 08:00:00,14.0,0.58,1016.35,19.24,89.63,4541.0,7.76,2,16,8,0,4.6,0.1,-5.0,22.43
2024-02-16 08:10:00,14.0,0.21,1016.43,19.44,89.72,5712.08,11.63,2,16,8,10,4.6,0.1,-5.0,24.67
2024-02-16 08:20:00,14.0,0.45,1016.51,19.57,88.35,5627.0,11.77,2,16,8,20,4.6,0.1,-5.0,26.86
2024-02-16 08:30:00,14.0,0.16,1016.61,19.78,88.41,5345.83,11.11,2,16,8,30,4.6,0.1,-5.0,28.99
2024-02-16 08:40:00,14.0,0.1,1016.66,20.04,89.31,5952.25,12.82,2,16,8,40,4.6,0.1,-5.0,31.05
2024-02-16 08:50:00,14.0,0.1,1016.66,20.37,86.97,5742.42,11.93,2,16,8,50,4.6,0.1,-5.0,33.05
2024-02-16 09:00:00,14.0,0.18,1016.66,20.43,85.8,7060.75,16.5,2,16,9,0,4.6,0.2,-5.0,34.99
2024-02-16 09:10:00,14.0,0.14,1016.69,21.03,84.01,9453.0,29.03,2,16,9,10,4.6,0.2,-5.0,36.84
2024-02-16 09:20:00,14.0,0.24,1016.76,21.38,81.87,8154.42,23.09,2,16,9,20,4.6,0.2,-5.0,38.62
2024-02-16 09:30:00,14.0,0.19,1016.79,20.97,77.0,10364.59,33.26,2,16,9,30,4.6,0.2,-5.0,40.32
2024-02-16 09:40:00,14.0,0.18,1016.8,21.3,77.14,10654.67,35.02,2,16,9,40,4.6,0.2,-5.0,41.93
2024-02-16 09:50:00,14.0,0.16,1016.82,21.17,77.96,9593.91,28.23,2,16,9,50,4.6,0.2,-5.0,43.45
2024-02-16 10:00:00,14.0,0.46,1016.82,20.47,79.24,11099.33,32.73,2,16,10,0,4.6,0.3,-5.0,44.88
2024-02-16 10:10:00,14.0,0.14,1016.76,20.71,79.07,12637.33,43.09,2,16,10,10,4.6,0.3,-5.0,46.22
2024-02-16 10:20:00,14.0,0.69,1016.72,21.37,81.08,14443.92,53.21,2,16,10,20,4.6,0.3,-5.0,47.45
2024-02-16 10:30:00,14.0,0.42,1016.61,22.33,76.86,17584.5,81.08,2,16,10,30,4.6,0.3,-5.0,48.59
2024-02-16 10:40:00,14.0,0.61,1016.62,22.21,76.52,15691.75,64.44,2,16,10,40,4.6,0.3,-5.0,49.62
2024-02-16 10:50:00,14.0,0.65,1016.54,21.63,76.66,17262.83,76.66,2,16,10,50,4.6,0.3,-5.0,50.55
2024-02-16 11:00:00,14.0,0.46,1016.47,21.17,76.68,13770.08,49.28,2,16,11,0,4.6,0.4,-5.0,51.37
2024-02-16 11:10:00,14.0,0.08,1016.38,21.41,77.87,17381.58,73.01,2,16,11,10,4.6,0.4,-5.0,52.08
2024-02-16 11:20:00,14.0,0.3,1016.25,21.8,74.37,16762.58,68.81,2,16,11,20,4.6,0.4,-5.0,52.69
2024-02-16 11:30:00,14.0,0.7,1016.14,21.19,75.8,25190.33,145.35,2,16,11,30,4.6,0.4,-5.0,53.17
2024-02-16 11:40:00,14.0,1.32,1016.0,21.59,74.89,38306.21,323.96,2,16,11,40,4.6,0.4,-5.0,53.55
2024-02-16 11:50:00,14.0,1.0,1015.87,24.05,66.24,40223.48,346.71,2,16,11,50,4.6,0.4,-5.0,53.81
2024-02-16 12:00:00,14.0,1.01,1015.7,24.29,62.84,37920.27,311.76,2,16,12,0,4.6,0.7,-5.0,53.96
2024-02-16 12:10:00,14.0,0.89,1015.55,23.15,64.56,30380.33,193.81,2,16,12,10,4.6,0.7,-5.0,54.0
2024-02-16 12:20:00,14.0,0.84,1015.4,23.96,62.06,29971.83,187.6,2,16,12,20,4.6,0.7,-5.0,53.92
2024-02-16 12:30:00,14.0,1.51,1015.33,24.92,61.56,28558.42,175.55,2,16,12,30,4.6,0.7,-5.0,53.72
2024-02-16 12:40:00,14.0,1.26,1015.18,24.05,62.86,28725.25,176.92,2,16,12,40,4.6,0.7,-5.0,53.41
2024-02-16 12:50:00,14.0,0.91,1015.07,23.26,61.24,30656.33,203.08,2,16,12,50,4.6,0.7,-5.0,52.99
2024-02-16 13:00:00,14.0,0.85,1014.97,23.86,58.58,28418.42,177.13,2,16,13,0,4.6,1.1,-5.0,52.46
2024-02-16 13:10:00,14.0,1.49,1014.82,24.34,57.58,32679.5,232.07,2,16,13,10,4.6,1.1,-5.0,51.81
2024-02-16 13:20:00,14.0,0.86,1014.75,24.17,56.76,30378.83,202.09,2,16,13,20,4.6,1.1,-5.0,51.06
2024-02-16 13:30:00,14.0,0.78,1014.58,24.71,53.83,36920.68,297.48,2,16,13,30,4.6,1.1,-5.0,50.19
2024-02-16 13:40:00,14.0,0.87,1014.38,25.21,52.54,39581.52,337.46,2,16,13,40,4.6,1.1,-5.0,49.22
2024-02-16 13:50:00,14.0,1.08,1014.31,24.9,52.46,34019.53,258.06,2,16,13,50,4.6,1.1,-5.0,48.15
2024-02-16 14:00:00,14.0,0.88,1014.22,24.13,55.18,24008.5,127.77,2,16,14,0,4.6,1.1,-5.0,46.97
2024-02-16 14:10:00,14.0,0.7,1014.2,24.16,55.41,21753.08,106.09,2,16,14,10,4.6,1.1,-5.0,45.69
2024-02-16 14:20:00,14.0,1.18,1014.12,24.5,55.02,25866.17,147.58,2,16,14,20,4.6,1.1,-5.0,44.32
2024-02-16 14:30:00,14.0,0.51,1014.11,24.39,53.82,20915.33,100.12,2,16,14,30,4.6,1.1,-5.0,42.85
2024-02-16 14:40:00,14.0,0.75,1014.02,23.97,55.27,18600.67,78.57,2,16,14,40,4.6,1.1,-5.0,41.3
2024-02-16 14:50:00,14.0,0.44,1014.0,23.72,55.32,13615.75,41.35,2,16,14,50,4.6,1.1,-5.0,39.65
2024-02-16 15:00:00,14.0,0.78,1014.05,22.35,59.82,10660.08,25.08,2,16,15,0,4.6,0.6,-5.0,37.92
2024-02-16 15:10:00,14.0,0.33,1014.01,22.55,59.68,8709.33,16.65,2,16,15,10,4.6,0.6,-5.0,36.11
2024-02-16 15:20:00,14.0,0.64,1013.98,21.49,63.4,7412.33,12.28,2,16,15,20,4.6,0.6,-5.0,34.22
2024-02-16 15:30:00,14.0,0.88,1013.97,20.89,66.61,6644.58,9.57,2,16,15,30,4.6,0.6,-5.0,32.26
2024-02-16 15:40:00,14.0,1.16,1013.96,20.94,67.28,5974.58,7.94,2,16,15,40,4.6,0.6,-5.0,30.23
2024-02-16 15:50:00,14.0,1.01,1013.97,20.99,66.86,5820.17,7.49,2,16,15,50,4.6,0.6,-5.0,28.14
2024-02-16 16:00:00,14.0,1.37,1014.04,20.99,67.05,4623.0,4.83,2,16,16,0,4.6,0.1,-5.0,25.99
2024-02-16 16:10:00,14.0,1.46,1014.13,20.77,69.16,4084.67,3.74,2,16,16,10,4.6,0.1,-5.0,23.78
2024-02-16 16:20:00,14.0,1.28,1014.25,20.54,70.38,2873.83,1.88,2,16,16,20,4.6,0.1,-5.0,21.52
2024-02-16 16:30:00,14.0,0.96,1014.29,20.49,70.59,2616.58,1.6,2,16,16,30,4.6,0.1,-5.0,19.22
2024-02-16 16:40:00,14.0,0.37,1014.38,20.68,70.33,2475.58,1.44,2,16,16,40,4.6,0.1,-5.0,16.88
2024-02-16 16:50:00,14.0,0.92,1014.5,20.71,70.3,1915.08,0.86,2,16,16,50,4.6,0.1,-5.0,14.5
2024-02-16 17:00:00,14.0,0.87,1014.64,20.32,72.19,1280.83,0.41,2,16,17,0,4.6,0.0,-5.0,12.09
2024-02-16 17:10:00,14.0,1.16,1014.67,19.97,73.68,906.16,0.21,2,16,17,10,4.6,0.0,-5.0,9.65
2024-02-16 17:20:00,14.0,0.98,1014.77,19.73,75.7,564.25,0.09,2,16,17,20,4.6,0.0,-5.0,7.19
2024-02-16 17:30:00,14.0,0.8,1014.89,19.52,77.68,246.5,0.02,2,16,17,30,4.6,0.0,-5.0,4.72
2024-02-16 17:40:00,14.0,0.92,1014.93,19.03,81.17,92.42,0.0,2,16,17,40,4.6,0.0,-5.0,2.24
2024-02-16 17:50:00,14.0,0.77,1014.94,18.82,82.36,35.48,0.0,2,16,17,50,4.6,0.0,-5.0,0.0
2024-02-17 06:10:00,14.0,1.15,1013.32,17.59,91.55,74.5,0.0,2,17,6,10,13.8,0.0,-5.0,0.0
2024-02-17 06:20:00,14.0,0.94,1013.42,17.49,91.87,411.33,0.04,2,17,6,20,13.8,0.0,-5.0,0.0
2024-02-17 06:30:00,14.0,0.52,1013.58,17.45,92.33,1207.42,0.35,2,17,6,30,13.8,0.0,-5.0,0.87
2024-02-17 06:40:00,14.0,0.24,1013.63,17.59,92.51,2210.17,0.97,2,17,6,40,13.8,0.0,-5.0,3.35
2024-02-17 06:50:00,14.0,0.4,1013.73,17.61,92.39,3075.41,1.73,2,17,6,50,13.8,0.0,-5.0,5.83
2024-02-17 07:00:00,14.0,0.92,1013.8,17.71,91.26,4042.42,2.97,2,17,7,0,13.8,0.0,-5.0,8.29
2024-02-17 07:10:00,14.0,1.27,1013.9,17.87,90.27,5064.66,5.18,2,17,7,10,13.8,0.0,-5.0,10.73
2024-02-17 07:20:00,14.0,0.93,1014.01,18.46,87.4,6636.08,10.17,2,17,7,20,13.8,0.0,-5.0,13.15
2024-02-17 07:30:00,14.0,1.11,1014.07,19.35,83.92,10052.17,31.66,2,17,7,30,13.8,0.0,-5.0,15.55
2024-02-17 07:40:00,14.0,0.95,1014.06,19.87,80.99,10408.67,21.18,2,17,7,40,13.8,0.0,-5.0,17.91
2024-02-17 07:50:00,14.0,1.0,1014.16,19.88,81.29,13828.67,41.35,2,17,7,50,13.8,0.0,-5.0,20.23
2024-02-17 08:00:00,14.0,1.25,1014.19,20.91,77.06,16479.42,61.78,2,17,8,0,13.8,0.2,-5.0,22.51
2024-02-17 08:10:00,14.0,1.37,1014.31,22.57,70.63,29022.92,234.75,2,17,8,10,13.8,0.2,-5.0,24.75
2024-02-17 08:20:00,14.0,1.43,1014.4,25.02,60.16,30816.87,270.11,2,17,8,20,13.8,0.2,-5.0,26.93
2024-02-17 08:30:00,14.0,1.06,1014.42,24.58,61.1,24843.6,169.0,2,17,8,30,13.8,0.2,-5.0,29.05
2024-02-17 08:40:00,14.0,1.14,1014.47,27.19,54.01,57934.01,970.33,2,17,8,40,13.8,0.2,-5.0,31.11
2024-02-17 08:50:00,14.0,0.97,1014.64,32.49,40.63,62880.74,955.99,2,17,8,50,13.8,0.2,-5.0,33.11
2024-02-17 09:00:00,14.0,0.86,1014.72,35.07,34.66,63602.0,1072.16,2,17,9,0,13.8,1.1,-5.0,35.04
2024-02-17 09:10:00,14.0,0.19,1014.61,28.41,47.19,29231.66,176.38,2,17,9,10,13.8,1.1,-5.0,36.89
2024-02-17 09:20:00,14.0,0.08,1014.6,32.65,38.96,72149.0,1343.09,2,17,9,20,13.8,1.1,-5.0,38.66
2024-02-17 09:30:00,14.0,1.03,1014.56,32.63,37.86,61854.24,1165.85,2,17,9,30,13.8,1.1,-5.0,40.36
2024-02-17 09:40:00,14.0,1.19,1014.55,35.8,31.08,94655.06,1774.69,2,17,9,40,13.8,1.1,-5.0,41.96
2024-02-17 09:50:00,14.0,1.11,1014.5,36.02,30.58,97510.65,1797.48,2,17,9,50,13.8,1.1,-5.0,43.48
2024-02-17 10:00:00,14.0,0.88,1014.44,34.9,32.43,103098.03,1871.36,2,17,10,0,13.8,1.9,-5.0,44.91
2024-02-17 10:10:00,14.0,0.91,1014.3,32.84,35.76,107259.95,1902.94,2,17,10,10,13.8,1.9,-5.0,46.24
2024-02-17 10:20:00,14.0,0.98,1014.22,32.17,38.3,113033.5,1977.78,2,17,10,20,13.8,1.9,-5.0,47.47
2024-02-17 10:30:00,14.0,1.45,1014.13,32.71,36.85,110883.36,1906.89,2,17,10,30,13.8,1.9,-5.0,48.61
2024-02-17 10:40:00,14.0,0.92,1014.01,34.29,34.32,99698.3,1683.92,2,17,10,40,13.8,1.9,-5.0,49.64
2024-02-17 10:50:00,14.0,1.03,1013.8,31.13,40.37,117758.2,2133.56,2,17,10,50,13.8,1.9,-5.0,50.56
2024-02-17 11:00:00,14.0,1.12,1013.74,33.86,33.83,117758.2,2119.31,2,17,11,0,13.8,2.7,-5.0,51.38
2024-02-17 11:10:00,14.0,1.61,1013.49,32.17,37.16,117758.2,2145.56,2,17,11,10,13.8,2.7,-5.0,52.09
2024-02-17 11:20:00,14.0,1.2,1013.23,29.12,44.81,117758.2,2169.88,2,17,11,20,13.8,2.7,-5.0,52.69
2024-02-17 11:30:00,14.0,1.6,1013.08,28.89,45.31,117758.2,2153.64,2,17,11,30,13.8,2.7,-5.0,53.18
2024-02-17 11:40:00,14.0,0.97,1012.95,32.99,37.36,102620.79,1806.83,2,17,11,40,13.8,2.7,-5.0,53.55
2024-02-17 11:50:00,14.0,1.32,1012.71,30.34,41.86,117758.2,2172.09,2,17,11,50,13.8,2.7,-5.0,53.82
2024-02-17 12:00:00,14.0,1.39,1012.48,29.53,43.89,117758.2,2122.93,2,17,12,0,13.8,2.2,-5.0,53.96
2024-02-17 12:10:00,14.0,1.97,1012.25,28.68,46.4,117701.24,2164.74,2,17,12,10,13.8,2.2,-5.0,54.0
2024-02-17 12:20:00,14.0,1.75,1012.11,29.82,43.74,117758.2,2233.02,2,17,12,20,13.8,2.2,-5.0,53.92
2024-02-17 12:30:00,14.0,1.24,1012.01,30.07,42.56,43934.51,412.94,2,17,12,30,13.8,2.2,-5.0,53.72
2024-02-17 12:40:00,14.0,1.58,1011.92,27.23,50.31,30866.5,210.3,2,17,12,40,13.8,2.2,-5.0,53.42
2024-02-17 12:50:00,14.0,1.96,1011.85,26.21,53.19,42204.77,415.81,2,17,12,50,13.8,2.2,-5.0,53.0
2024-02-17 13:00:00,14.0,1.57,1011.78,26.81,51.2,53605.07,628.25,2,17,13,0,13.8,2.7,-5.0,52.46
2024-02-17 13:10:00,14.0,1.72,1011.6,26.82,51.22,50709.43,550.23,2,17,13,10,13.8,2.7,-5.0,51.82
2024-02-17 13:20:00,14.0,1.88,1011.52,27.91,48.96,45579.75,478.34,2,17,13,20,13.8,2.7,-5.0,51.07
2024-02-17 13:30:00,14.0,1.78,1011.44,25.87,56.36,24923.67,142.21,2,17,13,30,13.8,2.7,-5.0,50.2
2024-02-17 13:40:00,14.0,1.92,1011.32,25.04,59.35,21413.42,106.51,2,17,13,40,13.8,2.7,-5.0,49.24
2024-02-17 13:50:00,14.0,1.74,1011.19,24.6,61.74,24443.92,132.71,2,17,13,50,13.8,2.7,-5.0,48.16
2024-02-17 14:00:00,14.0,1.49,1011.09,25.25,59.52,14242.14,49.54,2,17,14,0,13.8,1.5,-5.0,46.99
2024-02-17 14:10:00,14.0,1.31,1011.1,24.62,61.53,13547.83,42.53,2,17,14,10,13.8,1.5,-5.0,45.72
2024-02-17 14:20:00,14.0,1.24,1011.05,24.45,62.89,15985.08,59.5,2,17,14,20,13.8,1.5,-5.0,44.35
