DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),month,day,hour,minute,GloblRad_daily,GloblRad_hourly,dbm,仰角
2024-02-21 08:10:00,9.0,0.0,1014.54,39.6,28.27,77160.33,973.83,2,21,8,10,18.6,0.5,-5.0,25.89
2024-02-21 08:20:00,9.0,0.16,1014.63,39.8,27.13,83198.37,1088.65,2,21,8,20,18.6,0.5,-5.0,28.08
2024-02-21 08:30:00,9.0,0.06,1014.66,39.51,26.52,89280.97,1198.71,2,21,8,30,18.6,0.5,-5.0,30.2
2024-02-21 08:40:00,9.0,0.09,1014.75,40.0,24.88,95518.28,1305.07,2,21,8,40,18.6,0.5,-5.0,32.27
2024-02-21 08:50:00,9.0,0.11,1014.79,40.0,24.12,100466.51,1374.89,2,21,8,50,18.6,0.5,-5.0,34.26
2024-02-21 09:00:00,9.0,0.07,1014.76,40.0,23.84,104903.17,1426.89,2,21,9,0,18.6,1.5,-5.0,36.19
2024-02-21 09:10:00,9.0,0.03,1014.67,40.0,21.36,110428.74,1469.53,2,21,9,10,18.6,1.5,-5.0,38.04
2024-02-21 09:20:00,9.0,0.03,1014.61,40.0,18.83,115028.15,1510.83,2,21,9,20,18.6,1.5,-5.0,39.81
2024-02-21 09:30:00,9.0,0.05,1014.53,40.0,19.21,117701.78,1546.86,2,21,9,30,18.6,1.5,-5.0,41.5
2024-02-21 09:40:00,9.0,0.15,1014.44,40.0,18.76,117758.2,1577.82,2,21,9,40,18.6,1.5,-5.0,43.1
2024-02-21 09:50:00,9.0,0.2,1014.31,40.0,18.22,117758.2,1612.55,2,21,9,50,18.6,1.5,-5.0,44.61
2024-02-21 10:00:00,9.0,0.14,1014.12,40.0,18.13,117758.2,1626.31,2,21,10,0,18.6,2.2,-5.0,46.03
2024-02-21 10:10:00,9.0,0.54,1013.94,40.0,17.89,117758.2,1660.55,2,21,10,10,18.6,2.2,-5.0,47.36
2024-02-21 10:20:00,9.0,0.45,1013.77,40.0,18.03,117758.2,1672.73,2,21,10,20,18.6,2.2,-5.0,48.58
2024-02-21 10:30:00,9.0,0.15,1013.65,40.0,17.55,117758.2,1652.85,2,21,10,30,18.6,2.2,-5.0,49.71
2024-02-21 10:40:00,9.0,0.09,1013.44,40.0,16.56,117758.2,1630.73,2,21,10,40,18.6,2.2,-5.0,50.73
2024-02-21 10:50:00,9.0,0.06,1013.21,40.0,15.53,117758.2,1626.22,2,21,10,50,18.6,2.2,-5.0,51.64
2024-02-21 11:00:00,9.0,0.14,1012.97,40.0,16.37,117758.2,1652.49,2,21,11,0,18.6,2.7,-5.0,52.45
2024-02-21 11:10:00,9.0,0.19,1012.76,40.0,16.99,117758.2,1661.05,2,21,11,10,18.6,2.7,-5.0,53.15
2024-02-21 11:20:00,9.0,0.6,1012.45,40.0,17.58,117758.2,1677.3,2,21,11,20,18.6,2.7,-5.0,53.74
2024-02-21 11:30:00,9.0,1.6,1012.19,40.0,21.66,117758.2,1741.18,2,21,11,30,18.6,2.7,-5.0,54.22
2024-02-21 11:40:00,9.0,1.86,1011.95,40.0,25.6,117758.2,1754.04,2,21,11,40,18.6,2.7,-5.0,54.58
2024-02-21 11:50:00,9.0,1.81,1011.78,40.0,27.18,117758.2,1746.08,2,21,11,50,18.6,2.7,-5.0,54.83
2024-02-21 12:00:00,9.0,1.88,1011.59,39.96,28.07,117758.2,1735.25,2,21,12,0,18.6,3.0,-5.0,54.97
2024-02-21 12:10:00,9.0,1.96,1011.46,39.54,29.48,117758.2,1742.98,2,21,12,10,18.6,3.0,-5.0,54.99
2024-02-21 12:20:00,9.0,1.73,1011.28,39.46,29.22,117758.2,1722.42,2,21,12,20,18.6,3.0,-5.0,54.9
2024-02-21 12:30:00,9.0,1.78,1011.04,39.4,29.74,117758.2,1680.7,2,21,12,30,18.6,3.0,-5.0,54.7
2024-02-21 12:40:00,9.0,2.46,1010.88,39.11,30.41,95573.98,1316.4,2,21,12,40,18.6,3.0,-5.0,54.38
2024-02-21 13:40:00,9.0,1.8,1009.67,29.33,54.87,8545.69,11.3,2,21,13,40,18.6,3.1,-5.0,50.13
2024-02-21 13:50:00,9.0,1.87,1009.68,29.27,54.63,8830.5,12.6,2,21,13,50,18.6,3.1,-5.0,49.05
2024-02-21 14:00:00,9.0,1.13,1009.59,29.24,54.99,8007.92,10.21,2,21,14,0,18.6,2.7,-5.0,47.86
2024-02-21 14:10:00,9.0,2.03,1009.52,29.22,55.68,7496.25,9.45,2,21,14,10,18.6,2.7,-5.0,46.57
2024-02-21 14:20:00,9.0,1.7,1009.46,29.02,56.26,7151.25,8.52,2,21,14,20,18.6,2.7,-5.0,45.19
2024-02-21 14:30:00,9.0,1.92,1009.46,28.96,56.88,6560.67,7.01,2,21,14,30,18.6,2.7,-5.0,43.72
2024-02-21 14:40:00,9.0,1.67,1009.41,28.63,58.1,6607.92,6.38,2,21,14,40,18.6,2.7,-5.0,42.15
2024-02-21 14:50:00,9.0,2.18,1009.43,28.49,58.95,8493.67,11.76,2,21,14,50,18.6,2.7,-5.0,40.5
2024-02-21 15:00:00,9.0,1.64,1009.42,28.38,59.12,9738.08,15.38,2,21,15,0,18.6,2.2,-5.0,38.76
2024-02-21 15:10:00,9.0,1.48,1009.41,28.64,58.46,10061.34,16.61,2,21,15,10,18.6,2.2,-5.0,36.94
2024-02-21 15:20:00,9.0,1.94,1009.46,28.44,59.4,8648.66,12.48,2,21,15,20,18.6,2.2,-5.0,35.04
2024-02-21 15:30:00,9.0,1.92,1009.46,28.05,60.46,7422.08,9.57,2,21,15,30,18.6,2.2,-5.0,33.07
2024-02-21 15:40:00,9.0,1.78,1009.51,27.71,61.02,4899.08,4.39,2,21,15,40,18.6,2.2,-5.0,31.04
2024-02-21 15:50:00,9.0,1.38,1009.58,27.54,61.62,4139.33,3.17,2,21,15,50,18.6,2.2,-5.0,28.93
2024-02-21 16:00:00,9.0,1.83,1009.71,27.34,62.27,3618.33,2.47,2,21,16,0,18.6,0.6,-5.0,26.77
2024-02-21 16:10:00,9.0,1.83,1009.78,27.05,63.12,2648.08,1.41,2,21,16,10,18.6,0.6,-5.0,24.56
2024-02-21 16:20:00,9.0,1.71,1009.85,26.93,64.24,1851.5,0.74,2,21,16,20,18.6,0.6,-5.0,22.29
2024-02-21 16:30:00,9.0,1.36,1009.98,26.88,64.19,1898.67,0.74,2,21,16,30,18.6,0.6,-5.0,19.97
2024-02-21 16:40:00,9.0,1.07,1010.01,26.89,64.73,1448.75,0.48,2,21,16,40,18.6,0.6,-5.0,17.61
2024-02-21 16:50:00,9.0,1.17,1010.07,26.86,64.74,1496.92,0.5,2,21,16,50,18.6,0.6,-5.0,15.22
2024-02-21 17:00:00,9.0,0.49,1010.24,27.04,64.59,1442.42,0.47,2,21,17,0,18.6,0.1,-5.0,12.8
2024-02-21 17:10:00,9.0,0.95,1010.35,27.01,64.87,988.17,0.24,2,21,17,10,18.6,0.1,-5.0,10.35
2024-02-21 17:20:00,9.0,0.18,1010.42,27.1,64.89,554.58,0.09,2,21,17,20,18.6,0.1,-5.0,7.87
2024-02-21 17:30:00,9.0,0.02,1010.54,27.28,64.08,233.83,0.03,2,21,17,30,18.6,0.1,-5.0,5.38
2024-02-21 17:40:00,9.0,0.76,1010.64,27.13,64.36,197.92,0.02,2,21,17,40,18.6,0.1,-5.0,2.88
2024-02-21 17:50:00,9.0,0.73,1010.68,26.74,65.67,98.0,0.01,2,21,17,50,18.6,0.1,-5.0,0.38
2024-02-21 18:00:00,9.0,0.29,1010.74,26.62,66.65,27.5,0.0,2,21,18,0,18.6,0.0,-5.0,0.0
2024-02-22 06:00:00,9.0,0.0,1013.67,23.67,70.93,25.56,0.0,2,22,6,0,15.1,0.0,-5.0,0.0
2024-02-22 06:10:00,9.0,0.0,1013.76,23.59,70.9,105.0,0.01,2,22,6,10,15.1,0.0,-5.0,0.0
2024-02-22 06:20:00,9.0,0.0,1013.9,23.36,70.27,347.08,0.04,2,22,6,20,15.1,0.0,-5.0,0.0
2024-02-22 06:30:00,9.0,0.06,1014.08,23.48,69.83,861.42,0.2,2,22,6,30,15.1,0.0,-5.0,2.04
2024-02-22 06:40:00,9.0,0.0,1014.16,23.67,69.38,1252.5,0.31,2,22,6,40,15.1,0.0,-5.0,4.58
2024-02-22 06:50:00,9.0,0.0,1014.29,23.97,67.34,3141.17,2.04,2,22,6,50,15.1,0.0,-5.0,7.12
2024-02-22 07:00:00,9.0,0.0,1014.37,24.4,65.66,4966.58,5.2,2,22,7,0,15.1,0.0,-5.0,9.64
2024-02-22 07:10:00,9.0,0.0,1014.44,24.82,64.28,7054.75,10.41,2,22,7,10,15.1,0.0,-5.0,12.14
2024-02-22 07:20:00,9.0,0.0,1014.51,25.18,63.22,6536.0,7.41,2,22,7,20,15.1,0.0,-5.0,14.62
2024-02-22 07:30:00,9.0,0.0,1014.61,26.0,60.26,14439.25,58.23,2,22,7,30,15.1,0.0,-5.0,17.06
2024-02-22 07:40:00,9.0,0.0,1014.7,28.36,53.15,18531.08,70.52,2,22,7,40,15.1,0.0,-5.0,19.47
2024-02-22 07:50:00,9.0,0.0,1014.86,30.38,47.75,27815.32,185.08,2,22,7,50,15.1,0.0,-5.0,21.84
2024-02-22 08:00:00,9.0,0.08,1014.88,28.47,51.06,13347.67,28.78,2,22,8,0,15.1,0.4,-5.0,24.17
2024-02-22 08:10:00,9.0,0.09,1015.0,32.78,42.81,69825.13,868.78,2,22,8,10,15.1,0.4,-5.0,26.44
2024-02-22 08:20:00,9.0,0.0,1015.09,37.67,33.11,69305.25,851.56,2,22,8,20,15.1,0.4,-5.0,28.66
2024-02-22 08:30:00,9.0,0.24,1015.07,39.27,29.08,78821.72,971.22,2,22,8,30,15.1,0.4,-5.0,30.82
2024-02-22 08:40:00,9.0,0.0,1015.15,39.05,28.88,71651.65,913.56,2,22,8,40,15.1,0.4,-5.0,32.92
2024-02-22 08:50:00,9.0,0.24,1015.27,40.0,24.56,95049.48,1260.82,2,22,8,50,15.1,0.4,-5.0,34.94
2024-02-22 09:00:00,9.0,0.22,1015.23,40.0,24.11,99824.85,1340.54,2,22,9,0,15.1,1.3,-5.0,36.9
2024-02-22 09:10:00,9.0,0.03,1015.29,40.0,21.4,105385.63,1390.79,2,22,9,10,15.1,1.3,-5.0,38.78
2024-02-22 09:20:00,9.0,0.31,1015.28,40.0,21.51,110423.71,1463.0,2,22,9,20,15.1,1.3,-5.0,40.58
2024-02-22 09:30:00,9.0,0.0,1015.25,40.0,21.05,102365.45,1306.43,2,22,9,30,15.1,1.3,-5.0,42.29
2024-02-22 12:00:00,9.0,1.8,1014.01,40.0,22.88,107233.92,1696.93,2,22,12,0,15.1,3.1,-5.0,55.97
2024-02-22 12:10:00,9.0,1.44,1013.86,38.35,30.04,67554.37,945.47,2,22,12,10,15.1,3.1,-5.0,55.99
2024-02-22 12:20:00,9.0,1.74,1013.71,36.95,32.16,78504.06,1034.28,2,22,12,20,15.1,3.1,-5.0,55.9
2024-02-22 12:30:00,9.0,2.06,1013.64,37.07,32.13,58758.73,703.92,2,22,12,30,15.1,3.1,-5.0,55.69
2024-02-22 12:40:00,9.0,1.84,1013.49,37.07,32.51,62558.86,732.12,2,22,12,40,15.1,3.1,-5.0,55.37
2024-02-22 12:50:00,9.0,2.09,1013.32,33.44,40.17,25869.67,108.19,2,22,12,50,15.1,3.1,-5.0,54.93
2024-02-22 14:00:00,9.0,0.96,1013.09,28.11,57.98,6756.01,8.11,2,22,14,0,15.1,1.8,-5.0,48.75
2024-02-22 14:10:00,9.0,1.13,1013.09,28.13,57.29,6615.42,7.77,2,22,14,10,15.1,1.8,-5.0,47.45
2024-02-22 14:20:00,9.0,0.75,1013.06,28.14,57.5,6824.83,8.14,2,22,14,20,15.1,1.8,-5.0,46.04
2024-02-22 14:30:00,9.0,0.66,1013.08,28.29,58.3,7266.0,9.12,2,22,14,30,15.1,1.8,-5.0,44.54
2024-02-22 14:40:00,9.0,0.66,1013.1,28.33,58.58,7773.83,10.26,2,22,14,40,15.1,1.8,-5.0,42.95
2024-02-22 14:50:00,9.0,0.91,1013.13,28.07,59.06,9311.75,14.32,2,22,14,50,15.1,1.8,-5.0,41.27
2024-02-22 15:00:00,9.0,1.37,1013.16,27.76,58.29,7795.33,10.36,2,22,15,0,15.1,0.5,-5.0,39.51
2024-02-22 15:10:00,9.0,0.5,1013.16,27.66,58.03,7271.91,8.85,2,22,15,10,15.1,0.5,-5.0,37.66
2024-02-22 15:20:00,9.0,0.0,1013.19,28.21,57.22,4315.92,3.54,2,22,15,20,15.1,0.5,-5.0,35.74
2024-02-22 15:30:00,9.0,1.29,1013.27,27.68,61.09,1218.42,0.37,2,22,15,30,15.1,0.5,-5.0,33.74
2024-02-22 15:40:00,9.0,0.14,1013.41,26.95,64.19,1154.75,0.34,2,22,15,40,15.1,0.5,-5.0,31.67
2024-02-22 15:50:00,9.0,0.21,1013.6,26.05,69.42,2595.0,1.25,2,22,15,50,15.1,0.5,-5.0,29.53
2024-02-22 16:00:00,9.0,0.0,1013.71,24.74,76.67,718.75,0.23,2,22,16,0,15.1,0.2,17.0,27.33
2024-02-22 16:10:00,9.0,0.0,1013.76,24.5,78.07,944.52,0.23,2,22,16,10,15.1,0.2,-5.0,25.08
2024-02-22 16:20:00,9.0,0.04,1013.79,24.28,79.45,1136.42,0.3,2,22,16,20,15.1,0.2,20.0,22.78
2024-02-22 16:30:00,9.0,0.03,1013.9,24.12,78.82,1255.75,0.37,2,22,16,30,15.1,0.2,22.2,20.43
2024-02-22 16:40:00,9.0,0.0,1014.01,24.0,79.87,1167.17,0.33,2,22,16,40,15.1,0.2,11.1,18.03
2024-02-22 16:50:00,9.0,0.0,1014.08,23.9,81.56,836.42,0.16,2,22,16,50,15.1,0.2,-5.0,15.6
2024-02-22 17:00:00,9.0,0.03,1014.23,23.87,82.09,373.33,0.04,2,22,17,0,15.1,0.0,35.0,13.13
2024-02-22 17:10:00,9.0,0.19,1014.33,23.6,82.15,427.17,0.05,2,22,17,10,15.1,0.0,25.0,10.64
2024-02-22 17:20:00,9.0,0.02,1014.37,23.68,82.58,273.17,0.03,2,22,17,20,15.1,0.0,21.0,8.13
2024-02-22 17:30:00,9.0,0.08,1014.5,23.74,81.95,190.5,0.02,2,22,17,30,15.1,0.0,10.9,5.6
2024-02-22 17:40:00,9.0,0.03,1014.54,23.69,80.81,136.75,0.01,2,22,17,40,15.1,0.0,-5.0,3.06
2024-02-22 17:50:00,9.0,0.12,1014.55,23.66,80.13,38.75,0.0,2,22,17,50,15.1,0.0,10.3,0.51
2024-02-23 06:10:00,9.0,0.06,1018.42,19.34,87.31,29.17,0.0,2,23,6,10,5.2,0.0,-5.0,0.0
2024-02-23 06:20:00,9.0,0.03,1018.52,19.24,87.42,61.92,0.01,2,23,6,20,5.2,0.0,-5.0,0.0
2024-02-23 06:30:00,9.0,0.0,1018.66,19.35,87.59,153.08,0.03,2,23,6,30,5.2,0.0,-5.0,2.16
2024-02-23 06:40:00,9.0,0.0,1018.76,19.39,87.82,285.42,0.08,2,23,6,40,5.2,0.0,-5.0,4.7
2024-02-23 06:50:00,9.0,0.09,1018.84,19.34,87.22,470.58,0.18,2,23,6,50,5.2,0.0,-5.0,7.24
2024-02-23 07:00:00,9.0,0.0,1018.95,19.41,87.01,699.92,0.34,2,23,7,0,5.2,0.0,-5.0,9.75
2024-02-23 07:10:00,9.0,0.0,1019.02,19.64,87.5,1043.17,0.64,2,23,7,10,5.2,0.0,-5.0,12.25
2024-02-23 07:20:00,9.0,0.0,1019.1,19.62,86.08,1337.25,0.97,2,23,7,20,5.2,0.0,-5.0,14.72
2024-02-23 07:30:00,9.0,0.0,1019.17,19.69,85.87,1532.75,1.23,2,23,7,30,5.2,0.0,-5.0,17.16
2024-02-23 07:40:00,9.0,0.0,1019.14,19.72,86.65,1616.67,1.37,2,23,7,40,5.2,0.0,-5.0,19.56
2024-02-23 09:00:00,9.0,0.22,1019.75,20.68,83.23,7181.4,18.03,2,23,9,0,5.2,0.4,-5.0,36.95
2024-02-23 09:10:00,9.0,0.14,1019.81,20.97,81.74,8645.08,24.5,2,23,9,10,5.2,0.4,-5.0,38.83
2024-02-23 09:20:00,9.0,0.0,1019.81,21.08,81.81,7025.17,14.84,2,23,9,20,5.2,0.4,-5.0,40.62
2024-02-23 09:30:00,9.0,0.08,1019.81,21.19,80.7,6786.17,14.54,2,23,9,30,5.2,0.4,-5.0,42.33
2024-02-23 09:40:00,9.0,0.07,1019.79,21.19,80.18,6318.92,11.96,2,23,9,40,5.2,0.4,-5.0,43.95
2024-02-23 09:50:00,9.0,0.15,1019.78,21.05,78.99,6818.84,11.82,2,23,9,50,5.2,0.4,-5.0,45.48
2024-02-23 10:00:00,9.0,0.04,1019.79,21.09,78.38,7010.58,12.16,2,23,10,0,5.2,0.7,-5.0,46.92
2024-02-23 10:10:00,9.0,0.18,1019.78,21.03,78.3,6435.67,12.86,2,23,10,10,5.2,0.7,-5.0,48.26
2024-02-23 10:20:00,9.0,0.09,1019.8,21.0,77.49,6323.92,12.28,2,23,10,20,5.2,0.7,-5.0,49.5
2024-02-23 10:30:00,9.0,0.0,1019.77,20.99,78.0,6998.58,13.83,2,23,10,30,5.2,0.7,-5.0,50.64
2024-02-23 10:40:00,9.0,0.08,1019.72,21.25,76.96,10450.0,23.96,2,23,10,40,5.2,0.7,-5.0,51.68
2024-02-23 10:50:00,9.0,0.05,1019.64,21.43,76.47,9461.11,18.41,2,23,10,50,5.2,0.7,-5.0,52.6
2024-02-23 11:00:00,9.0,0.07,1019.57,21.49,75.55,10678.75,19.44,2,23,11,0,5.2,0.6,-5.0,53.42
2024-02-23 11:10:00,9.0,0.08,1019.6,21.72,75.2,12411.25,25.28,2,23,11,10,5.2,0.6,-5.0,54.13
2024-02-23 11:20:00,9.0,0.07,1019.55,21.89,74.49,12353.75,25.95,2,23,11,20,5.2,0.6,-5.0,54.73
2024-02-23 11:30:00,9.0,0.06,1019.5,22.19,74.08,11687.5,23.05,2,23,11,30,5.2,0.6,-5.0,55.21
2024-02-23 11:40:00,9.0,0.11,1019.38,22.31,73.62,13207.08,29.36,2,23,11,40,5.2,0.6,-5.0,55.58
2024-02-23 11:50:00,9.0,0.24,1019.23,22.35,71.79,11360.08,22.22,2,23,11,50,5.2,0.6,-5.0,55.83
2024-02-23 12:00:00,9.0,0.0,1019.07,22.22,72.73,9493.58,15.75,2,23,12,0,5.2,0.8,-5.0,55.97
2024-02-23 12:10:00,9.0,0.0,1018.89,22.29,73.02,9899.44,17.19,2,23,12,10,5.2,0.8,-5.0,55.99
2024-02-23 12:20:00,9.0,0.0,1018.75,22.64,73.37,10914.66,21.0,2,23,12,20,5.2,0.8,-5.0,55.9
2024-02-23 12:30:00,9.0,0.02,1018.64,22.72,73.1,8296.99,13.03,2,23,12,30,5.2,0.8,-5.0,55.69
2024-02-23 12:40:00,9.0,0.03,1018.52,22.21,75.78,10167.5,18.67,2,23,12,40,5.2,0.8,-5.0,55.37
2024-02-23 12:50:00,9.0,0.0,1018.47,22.49,75.22,9295.0,15.94,2,23,12,50,5.2,0.8,-5.0,54.93
2024-02-23 13:00:00,9.0,0.09,1018.38,22.9,73.61,13708.0,32.66,2,23,13,0,5.2,0.7,-5.0,54.38
2024-02-23 13:10:00,9.0,0.0,1018.3,23.41,70.74,13620.92,31.92,2,23,13,10,5.2,0.7,-5.0,53.72
2024-02-23 13:20:00,9.0,0.3,1018.22,22.97,69.04,11110.92,20.95,2,23,13,20,5.2,0.7,-5.0,52.94
2024-02-23 13:30:00,9.0,0.67,1018.2,22.37,68.89,12773.92,27.18,2,23,13,30,5.2,0.7,-5.0,52.06
2024-02-23 13:40:00,9.0,0.38,1018.2,22.27,70.11,9869.75,17.57,2,23,13,40,5.2,0.7,-5.0,51.07
2024-02-23 13:50:00,9.0,0.09,1018.19,22.34,70.94,8222.58,11.88,2,23,13,50,5.2,0.7,-5.0,49.97
2024-02-23 14:00:00,9.0,0.03,1018.07,22.26,71.49,9188.83,15.09,2,23,14,0,5.2,0.7,-5.0,48.77
2024-02-23 14:10:00,9.0,0.2,1017.99,22.07,72.58,8168.75,12.71,2,23,14,10,5.2,0.7,-5.0,47.47
2024-02-23 14:20:00,9.0,0.24,1017.94,22.38,69.86,10651.58,19.57,2,23,14,20,5.2,0.7,-5.0,46.07
2024-02-23 14:30:00,9.0,0.66,1017.84,22.07,70.51,9462.83,15.45,2,23,14,30,5.2,0.7,-5.0,44.58
2024-02-23 14:40:00,9.0,0.93,1017.81,21.83,71.01,7843.34,11.04,2,23,14,40,5.2,0.7,-5.0,42.99
2024-02-23 14:50:00,9.0,0.74,1017.83,21.34,72.81,6715.75,8.43,2,23,14,50,5.2,0.7,-5.0,41.31
2024-02-23 15:00:00,9.0,0.23,1017.82,21.9,71.43,6734.5,8.34,2,23,15,0,5.2,0.5,-5.0,39.55
2024-02-23 15:10:00,9.0,0.53,1017.78,21.85,70.64,8585.67,13.38,2,23,15,10,5.2,0.5,-5.0,37.71
2024-02-23 15:20:00,9.0,0.18,1017.74,22.13,69.5,7932.42,11.32,2,23,15,20,5.2,0.5,-5.0,35.79
2024-02-23 15:30:00,9.0,0.44,1017.72,22.21,68.93,7396.58,9.6,2,23,15,30,5.2,0.5,-5.0,33.8
2024-02-23 15:40:00,9.0,0.89,1017.69,21.53,69.99,7213.25,9.16,2,23,15,40,5.2,0.5,-5.0,31.73
2024-02-23 15:50:00,9.0,0.3,1017.66,21.88,70.13,7227.6,9.13,2,23,15,50,5.2,0.5,-5.0,29.6
2024-02-23 17:50:00,9.0,0.0,1018.4,20.98,72.66,42.5,0.0,2,23,17,50,5.2,0.2,-5.0,0.64
2024-02-23 18:00:00,9.0,0.08,1018.45,20.98,72.4,24.58,0.0,2,23,18,0,5.2,0.0,-5.0,0.0
2024-02-24 06:10:00,9.0,0.04,1018.4,20.6,77.55,45.42,0.0,2,24,6,10,3.4,0.0,-5.0,0.0
2024-02-24 06:20:00,9.0,0.0,1018.53,20.64,77.37,88.58,0.0,2,24,6,20,3.4,0.0,-5.0,0.0
2024-02-24 06:30:00,9.0,0.0,1018.6,20.74,77.28,182.96,0.02,2,24,6,30,3.4,0.0,-5.0,2.29
2024-02-24 06:40:00,9.0,0.0,1018.69,20.91,76.34,418.17,0.07,2,24,6,40,3.4,0.0,-5.0,4.82
2024-02-24 06:50:00,9.0,0.0,1018.75,21.01,76.03,495.25,0.09,2,24,6,50,3.4,0.0,-5.0,7.35
2024-02-24 07:00:00,9.0,0.0,1018.81,20.97,75.96,507.75,0.09,2,24,7,0,3.4,0.0,-5.0,9.86
2024-02-24 07:10:00,9.0,0.0,1018.82,20.91,76.34,870.17,0.18,2,24,7,10,3.4,0.0,-5.0,12.35
2024-02-24 07:20:00,9.0,0.0,1018.86,20.99,76.12,1106.58,0.28,2,24,7,20,3.4,0.0,-5.0,14.82
2024-02-24 07:30:00,9.0,0.0,1018.89,21.04,76.29,2044.75,0.67,2,24,7,30,3.4,0.0,-5.0,17.26
2024-02-24 07:40:00,9.0,0.0,1019.04,21.24,75.7,2433.17,1.04,2,24,7,40,3.4,0.0,-5.0,19.66
2024-02-24 07:50:00,9.0,0.0,1019.12,21.36,75.32,3562.25,2.41,2,24,7,50,3.4,0.0,-5.0,22.02
2024-02-24 08:00:00,9.0,0.0,1019.23,21.49,74.72,3827.33,1.96,2,24,8,0,3.4,0.1,-5.0,24.33
2024-02-24 08:10:00,9.0,0.0,1019.32,21.48,74.81,4528.61,3.19,2,24,8,10,3.4,0.1,-5.0,26.59
2024-02-24 08:20:00,9.0,0.0,1019.35,21.77,73.9,5772.25,4.44,2,24,8,20,3.4,0.1,-5.0,28.8
2024-02-24 08:30:00,9.0,0.0,1019.3,22.12,72.25,7292.16,9.6,2,24,8,30,3.4,0.1,-5.0,30.95
2024-02-24 08:40:00,9.0,0.0,1019.34,22.51,70.61,9754.08,16.1,2,24,8,40,3.4,0.1,-5.0,33.04
2024-02-24 08:50:00,9.0,0.0,1019.34,22.75,69.26,8578.58,12.73,2,24,8,50,3.4,0.1,-5.0,35.06
2024-02-24 09:00:00,9.0,0.0,1019.31,22.9,68.8,8828.83,11.32,2,24,9,0,3.4,0.4,-5.0,37.0
2024-02-24 09:10:00,9.0,0.0,1019.29,23.06,68.16,8409.0,10.43,2,24,9,10,3.4,0.4,-5.0,38.87
2024-02-24 09:20:00,9.0,0.0,1019.27,23.07,67.68,8808.06,12.1,2,24,9,20,3.4,0.4,-5.0,40.66
2024-02-24 09:30:00,9.0,0.56,1019.18,22.62,68.1,6688.17,6.52,2,24,9,30,3.4,0.4,-5.0,42.37
2024-02-24 09:40:00,9.0,0.0,1019.15,21.94,70.37,4178.5,3.51,2,24,9,40,3.4,0.4,-5.0,43.99
2024-02-24 11:40:00,9.0,0.09,1017.87,22.56,65.63,11153.17,14.78,2,24,11,40,3.4,0.6,-5.0,55.58
2024-02-24 11:50:00,9.0,0.02,1017.86,22.82,65.92,9294.58,12.3,2,24,11,50,3.4,0.6,-5.0,55.83
2024-02-24 12:00:00,9.0,0.0,1017.76,22.77,65.44,7811.42,7.62,2,24,12,0,3.4,0.7,-5.0,55.97
2024-02-24 12:10:00,9.0,0.06,1017.6,22.51,67.7,6618.92,6.53,2,24,12,10,3.4,0.7,-5.0,55.99
2024-02-24 12:20:00,9.0,0.03,1017.45,22.22,69.53,6540.17,5.5,2,24,12,20,3.4,0.7,-5.0,55.9
2024-02-24 12:30:00,9.0,0.03,1017.26,22.04,69.5,5610.58,4.96,2,24,12,30,3.4,0.7,-5.0,55.69
2024-02-24 12:40:00,9.0,0.14,1017.11,22.02,69.39,5556.25,4.75,2,24,12,40,3.4,0.7,-5.0,55.37
