DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),month,day,hour,minute,GloblRad_daily,GloblRad_hourly,dbm,仰角
2024-03-10 11:00:00,3.0,1.1,1020.0,18.86,66.03,14099.67,41.0,3,10,11,0,3.8,0.4,-5.0,59.56
2024-03-10 11:10:00,3.0,1.38,1019.89,18.83,65.84,13038.58,35.34,3,10,11,10,3.8,0.4,-5.0,60.26
2024-03-10 11:20:00,3.0,1.42,1019.83,18.67,65.7,12424.5,31.4,3,10,11,20,3.8,0.4,-5.0,60.84
2024-03-10 11:30:00,3.0,0.93,1019.78,18.76,65.97,11953.83,29.09,3,10,11,30,3.8,0.4,-5.0,61.31
2024-03-10 11:40:00,3.0,0.92,1019.66,18.95,65.9,12315.58,31.56,3,10,11,40,3.8,0.4,-5.0,61.65
2024-03-10 11:50:00,3.0,0.85,1019.55,19.02,65.65,11158.25,25.66,3,10,11,50,3.8,0.4,-5.0,61.88
2024-03-10 12:00:00,3.0,0.38,1019.42,19.1,65.09,10928.75,25.03,3,10,12,0,3.8,0.3,-5.0,61.99
2024-03-10 12:10:00,3.0,0.7,1019.28,19.5,63.59,13095.75,37.9,3,10,12,10,3.8,0.3,-5.0,61.98
2024-03-10 12:20:00,3.0,0.54,1019.11,19.86,62.63,14428.83,45.56,3,10,12,20,3.8,0.3,-5.0,61.85
2024-03-10 12:30:00,3.0,0.74,1018.94,20.13,61.26,15863.92,56.42,3,10,12,30,3.8,0.3,-5.0,61.59
2024-03-10 12:40:00,3.0,0.28,1018.75,21.16,58.39,19428.75,80.85,3,10,12,40,3.8,0.3,-5.0,61.22
2024-03-10 12:50:00,3.0,0.66,1018.65,21.62,56.43,21337.75,97.65,3,10,12,50,3.8,0.3,-5.0,60.73
2024-03-10 13:00:00,3.0,0.68,1018.41,22.39,53.09,20658.17,89.22,3,10,13,0,3.8,0.4,-5.0,60.13
2024-03-10 13:10:00,3.0,0.59,1018.27,22.83,51.84,20598.0,87.6,3,10,13,10,3.8,0.4,-5.0,59.4
2024-03-10 13:20:00,3.0,0.27,1018.03,23.39,50.49,23562.33,118.0,3,10,13,20,3.8,0.4,-5.0,58.57
2024-03-10 13:30:00,3.0,0.33,1017.79,24.24,47.71,23372.75,112.85,3,10,13,30,3.8,0.4,-5.0,57.61
2024-03-10 13:40:00,3.0,0.21,1017.62,24.19,47.94,23114.83,120.15,3,10,13,40,3.8,0.4,-5.0,56.55
2024-03-10 13:50:00,3.0,0.15,1017.51,25.36,44.91,27208.75,161.88,3,10,13,50,3.8,0.4,-5.0,55.38
2024-03-10 14:00:00,3.0,0.12,1017.49,24.95,43.08,19688.08,89.41,3,10,14,0,3.8,0.7,-5.0,54.1
2024-03-10 14:10:00,3.0,0.24,1017.38,23.73,45.31,19352.33,91.48,3,10,14,10,3.8,0.7,-5.0,52.71
2024-03-10 14:20:00,3.0,0.41,1017.35,23.13,47.33,19411.92,85.64,3,10,14,20,3.8,0.7,-5.0,51.23
2024-03-10 14:30:00,3.0,0.86,1017.17,22.84,47.54,20106.75,97.08,3,10,14,30,3.8,0.7,-5.0,49.64
2024-03-10 14:40:00,3.0,0.54,1017.12,22.94,47.68,22537.08,125.29,3,10,14,40,3.8,0.7,-5.0,47.96
2024-03-10 14:50:00,3.0,1.1,1017.06,23.0,47.28,26585.58,173.75,3,10,14,50,3.8,0.7,-5.0,46.18
2024-03-10 15:00:00,3.0,0.72,1016.91,24.39,43.49,29931.58,220.3,3,10,15,0,3.8,0.6,-5.0,44.32
2024-03-10 15:10:00,3.0,0.24,1016.82,26.19,39.88,26570.83,169.93,3,10,15,10,3.8,0.6,-5.0,42.37
2024-03-10 15:20:00,3.0,0.46,1016.74,25.62,39.98,22272.33,116.66,3,10,15,20,3.8,0.6,-5.0,40.34
2024-03-10 15:30:00,3.0,0.54,1016.66,25.4,41.43,21423.33,112.85,3,10,15,30,3.8,0.6,-5.0,38.23
2024-03-10 15:40:00,3.0,0.3,1016.66,25.99,39.87,24159.5,139.0,3,10,15,40,3.8,0.6,-5.0,36.04
2024-03-10 15:50:00,3.0,0.24,1016.78,25.5,40.72,17897.42,74.11,3,10,15,50,3.8,0.6,-5.0,33.79
2024-03-10 16:00:00,3.0,1.3,1016.7,23.37,44.8,14176.83,45.79,3,10,16,0,3.8,0.8,-5.0,31.47
2024-03-10 16:10:00,3.0,0.89,1016.84,22.08,48.17,10657.67,25.94,3,10,16,10,3.8,0.8,-5.0,29.09
2024-03-10 16:20:00,3.0,0.93,1016.88,21.11,50.82,8727.25,17.37,3,10,16,20,3.8,0.8,-5.0,26.65
2024-03-10 16:30:00,3.0,1.28,1016.92,20.65,52.74,7283.92,12.13,3,10,16,30,3.8,0.8,-5.0,24.17
2024-03-10 16:40:00,3.0,1.21,1017.09,20.3,53.95,5424.42,6.71,3,10,16,40,3.8,0.8,-5.0,21.63
2024-03-10 16:50:00,3.0,1.44,1017.08,19.73,55.34,2862.17,1.73,3,10,16,50,3.8,0.8,-5.0,19.06
2024-03-10 17:00:00,3.0,0.84,1017.01,19.36,56.98,1914.92,0.88,3,10,17,0,3.8,0.2,-5.0,16.44
2024-03-10 17:10:00,3.0,0.0,1017.07,19.39,57.05,2093.08,1.14,3,10,17,10,3.8,0.2,-5.0,13.8
2024-03-10 17:20:00,3.0,0.0,1017.08,19.46,58.22,1877.08,1.04,3,10,17,20,3.8,0.2,-5.0,11.12
2024-03-10 17:30:00,3.0,0.04,1017.09,19.29,59.38,1170.0,0.45,3,10,17,30,3.8,0.2,-5.0,8.43
2024-03-10 17:40:00,3.0,0.07,1017.16,18.98,60.92,498.25,0.08,3,10,17,40,3.8,0.2,-5.0,5.72
2024-03-10 17:50:00,3.0,0.13,1017.32,18.69,62.24,200.42,0.02,3,10,17,50,3.8,0.2,-5.0,3.0
2024-03-10 18:00:00,3.0,0.0,1017.38,18.47,62.55,56.08,0.0,3,10,18,0,3.8,0.0,-5.0,0.27
2024-03-11 05:40:00,3.0,1.54,1014.76,16.54,79.44,26.67,0.0,3,11,5,40,7.0,0.0,-5.0,0.0
2024-03-11 05:50:00,3.0,2.39,1014.8,16.54,79.4,89.33,0.01,3,11,5,50,7.0,0.0,-5.0,0.0
2024-03-11 06:00:00,3.0,2.08,1014.74,16.54,79.53,309.42,0.04,3,11,6,0,7.0,0.0,-5.0,0.0
2024-03-11 06:10:00,3.0,2.19,1014.74,16.66,78.84,766.67,0.2,3,11,6,10,7.0,0.0,-5.0,1.23
2024-03-11 06:20:00,3.0,2.28,1014.8,16.81,78.1,1339.75,0.54,3,11,6,20,7.0,0.0,-5.0,3.95
2024-03-11 06:30:00,3.0,1.28,1014.73,17.05,77.32,2708.42,1.9,3,11,6,30,7.0,0.0,-5.0,6.66
2024-03-11 06:40:00,3.0,1.97,1014.67,17.21,76.66,2983.83,2.12,3,11,6,40,7.0,0.0,-5.0,9.36
2024-03-11 06:50:00,3.0,1.98,1014.68,17.42,75.58,3808.5,3.26,3,11,6,50,7.0,0.0,-5.0,12.05
2024-03-11 07:00:00,3.0,1.68,1014.69,17.56,74.86,4093.0,3.69,3,11,7,0,7.0,0.0,-5.0,14.71
2024-03-11 07:10:00,3.0,1.85,1014.76,17.71,74.37,4946.83,5.46,3,11,7,10,7.0,0.0,-5.0,17.34
2024-03-11 07:20:00,3.0,1.89,1014.68,17.85,74.28,5383.75,6.25,3,11,7,20,7.0,0.0,-5.0,19.93
2024-03-11 07:30:00,3.0,1.7,1014.72,18.09,73.66,6795.58,10.22,3,11,7,30,7.0,0.0,-5.0,22.49
2024-03-11 07:40:00,3.0,1.55,1014.75,18.42,72.27,8872.92,16.54,3,11,7,40,7.0,0.0,-5.0,25.01
2024-03-11 07:50:00,3.0,2.28,1014.76,18.67,70.69,10143.0,21.57,3,11,7,50,7.0,0.0,-5.0,27.48
2024-03-11 08:00:00,3.0,1.95,1014.84,19.25,68.93,13683.75,38.7,3,11,8,0,7.0,0.1,-5.0,29.89
2024-03-11 08:10:00,3.0,1.74,1014.79,19.9,66.86,15507.34,49.29,3,11,8,10,7.0,0.1,-5.0,32.25
2024-03-11 08:20:00,3.0,1.85,1014.71,20.62,64.56,18439.42,69.73,3,11,8,20,7.0,0.1,-5.0,34.54
2024-03-11 08:30:00,3.0,1.34,1014.66,21.5,62.06,21263.33,88.51,3,11,8,30,7.0,0.1,-5.0,36.77
2024-03-11 08:40:00,3.0,1.05,1014.62,22.09,60.48,18923.42,74.3,3,11,8,40,7.0,0.1,-5.0,38.93
2024-03-11 08:50:00,3.0,1.43,1014.55,22.14,59.94,21491.33,96.52,3,11,8,50,7.0,0.1,-5.0,41.01
2024-03-11 09:00:00,3.0,1.5,1014.47,23.18,56.03,27892.08,155.15,3,11,9,0,7.0,0.5,-5.0,43.01
2024-03-11 09:10:00,3.0,1.21,1014.4,24.98,51.16,45890.92,407.38,3,11,9,10,7.0,0.5,-5.0,44.93
2024-03-11 09:20:00,3.0,1.5,1014.14,29.33,40.58,79165.64,1004.69,3,11,9,20,7.0,0.5,-5.0,46.77
2024-03-11 09:30:00,3.0,2.87,1013.96,32.13,33.61,100007.23,1597.86,3,11,9,30,7.0,0.5,-5.0,48.51
2024-03-11 09:40:00,3.0,1.98,1013.76,33.16,31.34,102447.75,1569.76,3,11,9,40,7.0,0.5,-5.0,50.16
2024-03-11 09:50:00,3.0,2.61,1013.75,30.81,34.85,66478.8,793.02,3,11,9,50,7.0,0.5,-5.0,51.71
2024-03-11 10:00:00,3.0,2.52,1013.57,30.11,36.09,60564.21,674.9,3,11,10,0,7.0,1.8,-5.0,53.16
2024-03-11 10:10:00,3.0,1.54,1013.43,32.1,33.18,65461.95,776.39,3,11,10,10,7.0,1.8,-5.0,54.51
2024-03-11 10:20:00,3.0,2.56,1013.23,31.53,32.97,69597.82,903.52,3,11,10,20,7.0,1.8,-5.0,55.76
2024-03-11 10:30:00,3.0,2.22,1013.08,31.7,32.84,72208.86,1025.5,3,11,10,30,7.0,1.8,-5.0,56.9
2024-03-11 10:40:00,3.0,2.22,1013.01,31.65,32.77,51409.31,560.38,3,11,10,40,7.0,1.8,-5.0,57.92
2024-03-11 10:50:00,3.0,2.23,1012.93,29.64,36.2,37090.53,309.98,3,11,10,50,7.0,1.8,-5.0,58.84
2024-03-11 11:00:00,3.0,1.4,1012.69,30.24,35.43,43869.58,409.52,3,11,11,0,7.0,1.6,-5.0,59.64
2024-03-11 11:10:00,3.0,1.9,1012.46,28.68,38.36,25931.83,140.43,3,11,11,10,7.0,1.6,-5.0,60.33
2024-03-11 11:20:00,3.0,1.82,1012.27,27.23,42.19,20276.5,89.13,3,11,11,20,7.0,1.6,-5.0,60.9
2024-03-11 11:30:00,3.0,1.63,1011.97,27.34,42.33,24202.16,122.32,3,11,11,30,7.0,1.6,-5.0,61.35
2024-03-11 11:40:00,3.0,2.25,1011.9,26.81,43.36,20043.17,85.78,3,11,11,40,7.0,1.6,-5.0,61.68
2024-03-11 11:50:00,3.0,2.39,1011.75,25.92,45.21,15645.75,53.86,3,11,11,50,7.0,1.6,-5.0,61.9
2024-03-11 12:00:00,3.0,1.59,1011.56,25.58,46.07,13709.92,41.4,3,11,12,0,7.0,0.8,-5.0,61.99
2024-03-11 12:10:00,3.0,1.34,1011.43,24.83,48.6,12218.67,34.92,3,11,12,10,7.0,0.8,-5.0,61.97
2024-03-11 12:20:00,3.0,1.64,1011.34,24.7,49.04,14606.92,48.94,3,11,12,20,7.0,0.8,-5.0,61.83
2024-03-11 12:30:00,3.0,1.48,1011.09,25.41,48.39,16836.17,62.47,3,11,12,30,7.0,0.8,-5.0,61.56
2024-03-11 12:40:00,3.0,1.38,1010.83,24.79,50.53,18936.5,74.3,3,11,12,40,7.0,0.8,22.2,61.18
2024-03-11 12:50:00,3.0,0.75,1010.56,26.5,46.4,25780.75,144.05,3,11,12,50,7.0,0.8,11.1,60.68
2024-03-11 13:00:00,3.0,1.31,1010.35,28.42,41.4,38178.7,345.49,3,11,13,0,7.0,0.5,20.0,60.07
2024-03-11 13:10:00,3.0,0.84,1010.21,31.52,34.97,51986.64,851.64,3,11,13,10,7.0,0.5,22.2,59.33
2024-03-11 13:20:00,3.0,0.54,1010.17,34.03,30.55,55590.82,1150.45,3,11,13,20,7.0,0.5,-5.0,58.49
2024-03-11 13:30:00,3.0,0.73,1010.02,33.4,31.01,33011.86,264.0,3,11,13,30,7.0,0.5,-5.0,57.53
2024-03-11 13:40:00,3.0,0.38,1009.81,30.41,36.08,19462.08,81.72,3,11,13,40,7.0,0.5,-5.0,56.45
2024-03-11 13:50:00,3.0,1.0,1009.69,28.88,40.76,22217.92,107.2,3,11,13,50,7.0,0.5,-5.0,55.27
2024-03-11 14:00:00,3.0,0.63,1009.67,26.85,47.48,15778.83,53.88,3,11,14,0,7.0,1.3,10.6,53.99
2024-03-11 14:10:00,3.0,0.03,1009.6,26.04,51.76,11277.58,26.52,3,11,14,10,7.0,1.3,21.0,52.6
2024-03-11 14:20:00,3.0,0.0,1009.5,25.36,52.02,12906.5,36.44,3,11,14,20,7.0,1.3,17.0,51.1
2024-03-11 14:30:00,3.0,0.0,1009.34,25.56,50.32,10930.75,25.76,3,11,14,30,7.0,1.3,11.1,49.51
2024-03-11 14:40:00,3.0,0.0,1009.39,25.01,51.48,7931.58,12.8,3,11,14,40,7.0,1.3,-5.0,47.82
2024-03-11 14:50:00,3.0,0.21,1009.36,24.61,51.25,6088.0,7.53,3,11,14,50,7.0,1.3,-5.0,46.04
2024-03-11 15:00:00,3.0,0.17,1009.4,24.23,53.98,5186.75,5.98,3,11,15,0,7.0,0.3,-5.0,44.18
2024-03-11 15:10:00,3.0,0.72,1009.36,23.86,57.08,6674.42,9.64,3,11,15,10,7.0,0.3,-5.0,42.22
2024-03-11 15:20:00,3.0,1.12,1009.4,22.22,65.07,4320.42,4.19,3,11,15,20,7.0,0.3,25.2,40.19
2024-03-11 15:30:00,3.0,1.38,1009.46,21.38,70.61,5212.42,6.39,3,11,15,30,7.0,0.3,16.0,38.08
2024-03-11 15:40:00,3.0,1.07,1009.48,20.78,74.43,5164.42,6.25,3,11,15,40,7.0,0.3,21.1,35.89
2024-03-11 15:50:00,3.0,1.03,1009.43,20.91,74.56,5309.67,6.32,3,11,15,50,7.0,0.3,30.2,33.63
2024-03-11 16:00:00,3.0,1.3,1009.49,20.81,75.26,4468.33,4.62,3,11,16,0,7.0,0.1,30.2,31.31
2024-03-11 16:10:00,3.0,1.53,1009.48,20.85,73.95,3734.75,3.19,3,11,16,10,7.0,0.1,21.0,28.93
2024-03-11 16:20:00,3.0,1.74,1009.49,20.71,73.94,2799.75,1.79,3,11,16,20,7.0,0.1,7.0,26.5
2024-03-11 16:30:00,3.0,2.05,1009.47,20.49,74.51,2682.08,1.68,3,11,16,30,7.0,0.1,-5.0,24.01
2024-03-11 16:40:00,3.0,1.78,1009.5,19.95,77.58,1956.58,0.94,3,11,16,40,7.0,0.1,10.0,21.48
2024-03-11 16:50:00,3.0,1.36,1009.46,19.95,78.33,1349.17,0.44,3,11,16,50,7.0,0.1,21.0,18.9
2024-03-11 17:00:00,3.0,1.09,1009.31,19.92,79.28,1332.33,0.48,3,11,17,0,7.0,0.0,-5.0,16.29
2024-03-11 17:10:00,3.0,0.37,1009.23,19.64,82.06,1312.83,0.46,3,11,17,10,7.0,0.0,-5.0,13.64
2024-03-11 17:20:00,3.0,0.23,1009.36,19.72,81.89,755.17,0.18,3,11,17,20,7.0,0.0,25.4,10.97
2024-03-11 17:30:00,3.0,0.47,1009.19,19.7,82.41,417.5,0.06,3,11,17,30,7.0,0.0,-5.0,8.28
2024-03-11 17:40:00,3.0,0.15,1009.04,19.49,84.54,237.0,0.02,3,11,17,40,7.0,0.0,-5.0,5.58
2024-03-11 17:50:00,3.0,0.27,1008.96,19.41,86.48,84.83,0.01,3,11,17,50,7.0,0.0,11.1,2.86
2024-03-11 18:00:00,3.0,0.44,1008.82,19.26,87.65,41.04,0.0,3,11,18,0,7.0,0.0,5.0,0.14
2024-03-12 05:30:00,3.0,1.19,1010.81,17.54,95.93,28.33,0.0,3,12,5,30,6.0,0.0,-5.0,0.0
2024-03-12 05:40:00,3.0,2.13,1010.93,17.34,93.34,85.92,0.01,3,12,5,40,6.0,0.0,-5.0,0.0
2024-03-12 05:50:00,3.0,2.1,1011.16,17.13,91.59,210.58,0.03,3,12,5,50,6.0,0.0,-5.0,0.0
2024-03-12 06:00:00,3.0,1.36,1011.46,17.07,91.75,315.75,0.06,3,12,6,0,6.0,0.0,-5.0,0.0
2024-03-12 06:10:00,3.0,0.55,1011.64,17.02,92.73,463.42,0.11,3,12,6,10,6.0,0.0,-5.0,1.38
2024-03-12 06:20:00,3.0,0.49,1011.84,17.08,94.01,814.5,0.27,3,12,6,20,6.0,0.0,-5.0,4.14
2024-03-12 06:30:00,3.0,1.04,1011.98,17.17,94.48,1285.42,0.59,3,12,6,30,6.0,0.0,-5.0,6.9
2024-03-12 06:40:00,3.0,0.95,1012.15,17.18,92.03,1698.92,1.01,3,12,6,40,6.0,0.0,-5.0,9.64
2024-03-12 06:50:00,3.0,0.5,1012.34,17.25,91.02,2129.42,1.63,3,12,6,50,6.0,0.0,-5.0,12.36
2024-03-12 07:00:00,3.0,0.92,1012.48,17.16,86.57,2863.17,2.75,3,12,7,0,6.0,0.0,-5.0,15.06
2024-03-12 07:10:00,3.0,1.09,1012.76,17.06,84.55,3620.83,4.1,3,12,7,10,6.0,0.0,-5.0,17.73
2024-03-12 07:20:00,3.0,0.93,1012.85,17.27,88.0,4235.75,5.36,3,12,7,20,6.0,0.0,-5.0,20.36
2024-03-12 07:30:00,3.0,1.64,1013.09,17.48,86.31,5040.17,7.09,3,12,7,30,6.0,0.0,-5.0,22.96
2024-03-12 07:40:00,3.0,0.62,1013.34,17.62,85.97,5637.92,8.61,3,12,7,40,6.0,0.0,-5.0,25.51
2024-03-12 07:50:00,3.0,0.47,1013.6,17.86,85.13,6464.0,10.48,3,12,7,50,6.0,0.0,-5.0,28.01
2024-03-12 08:00:00,3.0,0.64,1013.78,18.11,85.29,7360.67,13.0,3,12,8,0,6.0,0.1,-5.0,30.46
2024-03-12 08:10:00,3.0,1.11,1013.85,18.33,85.25,7663.42,14.75,3,12,8,10,6.0,0.1,-5.0,32.85
2024-03-12 08:20:00,3.0,1.36,1013.94,18.54,85.59,8477.42,17.75,3,12,8,20,6.0,0.1,-5.0,35.17
2024-03-12 08:30:00,3.0,1.5,1013.97,19.02,85.2,10850.08,28.23,3,12,8,30,6.0,0.1,-5.0,37.43
2024-03-12 08:40:00,3.0,2.1,1014.04,19.32,82.83,13169.33,40.08,3,12,8,40,6.0,0.1,-5.0,39.62
2024-03-12 08:50:00,3.0,1.54,1014.01,19.79,79.84,16972.75,64.35,3,12,8,50,6.0,0.1,-5.0,41.73
2024-03-12 09:00:00,3.0,1.26,1014.04,20.7,78.21,20990.58,97.13,3,12,9,0,6.0,0.2,-5.0,43.76
2024-03-12 09:10:00,3.0,1.64,1014.13,21.33,74.86,19920.25,90.72,3,12,9,10,6.0,0.2,-5.0,45.7
2024-03-12 09:20:00,3.0,1.27,1014.3,21.47,72.12,19135.83,84.89,3,12,9,20,6.0,0.2,-5.0,47.56
2024-03-12 09:30:00,3.0,1.3,1014.38,22.01,71.13,21605.0,102.24,3,12,9,30,6.0,0.2,-5.0,49.33
2024-03-12 09:40:00,3.0,2.07,1014.51,23.05,66.85,33538.45,250.14,3,12,9,40,6.0,0.2,-5.0,51.0
2024-03-12 09:50:00,3.0,1.57,1014.41,26.84,57.55,76044.29,1032.41,3,12,9,50,6.0,0.2,-5.0,52.57
2024-03-12 10:00:00,3.0,1.2,1014.45,27.01,53.37,43565.4,422.83,3,12,10,0,6.0,0.6,-5.0,54.05
2024-03-12 10:10:00,3.0,1.34,1014.4,27.03,51.3,45774.74,465.88,3,12,10,10,6.0,0.6,-5.0,55.41
